"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81038","Laurel Bank Surgery","General Practice","Persons","16+ yrs","","","2021","89.8026","82.4397","94.292","76.9535","95.8722","92.1206","102.5811862","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81052","Lawton House Surgery","General Practice","Persons","16+ yrs","","","2021","68.2901","60.4459","75.2165","55.7265","78.6542","101.9334","149.2652504","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81118","Meadowside Medical Centre","General Practice","Persons","16+ yrs","","","2021","58.6824","48.6851","68.0117","43.0668","72.7273","56.3479","96.02176935","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81111","Merepark Medical Centre","General Practice","Persons","16+ yrs","","","2021","78.5862","68.8118","85.9239","62.4793","88.9964","67.8131","86.29139958","","Cannot be calculated","Higher","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81113","Middlewich Road Surgery","General Practice","Persons","16+ yrs","","","2021","59.5918","49.331","69.0773","43.5477","73.8177","54.3478","91.20006961","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81022","Middlewood Partnership","General Practice","Persons","16+ yrs","","","2021","70.5042","65.9909","74.6486","63.2628","76.8407","298.4096","423.251018","","Cannot be calculated","Higher","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81016","Millcroft Medical Centre","General Practice","Persons","16+ yrs","","","2021","57.4995","52.3481","62.4929","49.3691","65.2434","207.633","361.104332","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81010","Nantwich Health Centre","General Practice","Persons","16+ yrs","","","2021","47.8","37.9629","57.8107","32.7958","63.2119","44.6891","93.49195958","","Cannot be calculated","Similar","Lower","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81125","Neston Medical Centre","General Practice","Persons","16+ yrs","","","2021","75.2856","66.0086","82.6944","60.1687","86.0001","75.3993","100.1510214","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81060","Neston Surgery","General Practice","Persons","16+ yrs","","","2021","77.8409","69.9083","84.1563","64.819","87.0089","99.9659","128.423287","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81080","Northgate Medical Centre","General Practice","Persons","16+ yrs","","","2021","74.357","65.6796","81.4597","60.2551","84.7238","85.5121","115.0021214","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81121","Northgate Village Surgery","General Practice","Persons","16+ yrs","","","2021","56.6109","46.3824","66.3057","40.7222","71.2478","51.6927","91.31229907","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81039","Oaklands","General Practice","Persons","16+ yrs","","","2021","75.1841","67.5542","81.5109","62.7618","84.4867","108.7403","144.6320101","","Cannot be calculated","Higher","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81067","Oakwood Medical Centre","General Practice","Persons","16+ yrs","","","2021","59.3248","49.9658","68.0526","44.6532","72.5022","65.044","109.6404823","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81117","Old Hall Surgery","General Practice","Persons","16+ yrs","","","2021","50.2601","38.7026","61.7898","32.7082","67.7481","34.2909","68.22692971","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81088","Park Green Surgery","General Practice","Persons","16+ yrs","","","2021","73.9101","66.4076","80.2357","61.7375","83.2602","112.5239","152.2443379","","Cannot be calculated","Higher","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81085","Park Lane Surgery","General Practice","Persons","16+ yrs","","","2021","66.4979","57.4518","74.4753","52.0865","78.3744","76.3063","114.7498777","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81046","Park Medical Centre","General Practice","Persons","16+ yrs","","","2021","69.4772","60.8798","76.9021","55.679","80.4853","85.9959","123.7756229","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81030","Princeway Surgeries","General Practice","Persons","16+ yrs","","","2021","64.3046","58.0455","70.1108","54.3435","73.1656","153.5545","238.7923958","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81027","Readesmoor Medical Group Practice","General Practice","Persons","16+ yrs","","","2021","66.4767","59.3328","72.9379","55.0708","76.2365","120.7375","181.6239412","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81084","Rope Green Medical Centre","General Practice","Persons","16+ yrs","","","2021","69.7761","63.6418","75.2774","59.9229","78.0924","164.8254","236.2205403","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81029","South Park Surgery","General Practice","Persons","16+ yrs","","","2021","72.7153","65.5626","78.8614","61.147","81.861","123.2725","169.5276179","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81024","Swanlow Medical Centre","General Practice","Persons","16+ yrs","","","2021","67.3584","59.0345","74.7153","54.0587","78.3498","90.3157","134.0823916","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81018","Tarporley Health Centre","General Practice","Persons","16+ yrs","","","2021","54.5518","45.1858","63.6063","40.0146","68.3523","59.1692","108.4643299","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81008","The Cedars Medical Centre","General Practice","Persons","16+ yrs","","","2021","68.6056","60.3844","75.8043","55.4329","79.3362","93.2772","135.9615665","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81079","The Elms Medical Centre","General Practice","Persons","16+ yrs","","","2021","69.8912","61.3738","77.2274","56.2071","80.7629","87.7335","125.5285775","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81101","The Handbridge Med.Ctr.","General Practice","Persons","16+ yrs","","","2021","69.9277","60.4464","77.9648","54.7093","81.7393","71.4438","102.1680047","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81077","The Health Centre (Holmes Chapel)","General Practice","Persons","16+ yrs","","","2021","58.6248","50.9806","65.875","46.5979","69.7042","96.3116","164.2845944","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81047","The Kiltearn Medical Ctr.","General Practice","Persons","16+ yrs","","","2021","41.8671","34.3538","49.7775","30.3936","54.2933","64.2541","153.4716588","","Cannot be calculated","Lower","Lower","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81614","The Surgery","General Practice","Persons","16+ yrs","","","2021","89.9789","80.0228","95.2666","72.4358","96.8433","55.7454","61.95384039","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81624","The Village Surgeries Group","General Practice","Persons","16+ yrs","","","2021","53.3643","44.205","62.3024","39.1701","67.034","60.2672","112.9353469","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81127","The Weaver Vale Surgery","General Practice","Persons","16+ yrs","","","2021","81.8306","73.7537","87.8321","68.3707","90.3695","93.2765","113.987276","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81051","The Weaverham Surgery","General Practice","Persons","16+ yrs","","","2021","42.6255","33.1894","52.631","28.3811","58.2085","40.7776","95.66471543","","Cannot be calculated","Lower","Lower","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","Y04664","The Willaston Surgery","General Practice","Persons","16+ yrs","","","2021","74.5289","62.4317","83.745","54.9332","87.5372","45.8853","61.5671455","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81090","Tudor Surgery","General Practice","Persons","16+ yrs","","","2021","66.2855","53.2354","77.2502","45.7414","82.0957","37.2223","56.15448432","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81100","Upton Village Surgery","General Practice","Persons","16+ yrs","","","2021","76.7403","66.8705","84.3575","60.584","87.6267","67.0429","87.36337279","","Cannot be calculated","Higher","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81642","Waters Edge Medical Centre","General Practice","Persons","16+ yrs","","","2021","74.5483","62.1755","83.9205","54.5171","87.7412","43.9934","59.01322761","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81055","Watling Street Surgery","General Practice","Persons","16+ yrs","","","2021","72.7246","63.4205","80.3937","57.6769","83.9143","74.8689","102.948632","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81626","Western Ave Medical Ctre","General Practice","Persons","16+ yrs","","","2021","84.6138","72.1993","92.0918","63.5916","94.54","42.3321","50.02975332","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81607","Westminster Surgery","General Practice","Persons","16+ yrs","","","2021","68.4962","52.5573","81.0146","43.5435","85.9731","25.8255","37.70355018","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81093","Whitby Group Practice Surgery (Red)","General Practice","Persons","16+ yrs","","","2021","48.2012","41.5076","54.9599","37.8148","58.7453","100.3371","208.1632904","","Cannot be calculated","Lower","Lower","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81123","Willow Wood Surgery","General Practice","Persons","16+ yrs","","","2021","72.8599","62.351","81.3146","55.8795","85.0532","59.4931","81.65407496","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81086","Wilmslow Health Centre","General Practice","Persons","16+ yrs","","","2021","63.3684","55.8054","70.3254","51.3672","73.9122","104.9592","165.6333196","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81061","Witton Street Surgery","General Practice","Persons","16+ yrs","","","2021","67.2803","57.9559","75.4141","52.4062","79.3387","72.4332","107.6587745","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93442","% satisfied with practice appointment times","E38000233","NHS Cheshire CCG","N81063","York Road Group Practice","General Practice","Persons","16+ yrs","","","2021","54.3923","46.5214","62.0498","42.1082","66.1643","83.9111","154.2701353","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","","","E92000001","England","England","Persons","16+ yrs","","","2021","70.63907842039258","70.5372136412197","70.74073710140867","70.47837723206175","70.79926727026101","543482.0782","769378.7778","","No significant change","","","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","","","E38000233","NHS Cheshire CCG","General Practice","Persons","16+ yrs","","","2021","73.90564997589058","73.0414672852344","74.7517062792035","72.53515137507226","75.23111330965601","7485.631365","10128.63207","","No significant change","Higher","","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81033","Alderley Edge Medical Centre","General Practice","Persons","16+ yrs","","","2021","82.4337","74.2352","88.43","68.7316","90.9243","90.1102","109.3123509","","No significant change","Higher","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81032","Ashfields P/Care Centre","General Practice","Persons","16+ yrs","","","2021","80.4634","75.8934","84.3457","72.9831","86.2624","270.7708","336.5144684","","No significant change","Higher","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81001","Audlem Medical Practice","General Practice","Persons","16+ yrs","","","2021","81.1711","70.1779","88.761","62.865","91.6515","53.9988","66.52461829","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81034","Boughton Medical Group","General Practice","Persons","16+ yrs","","","2021","64.9763","57.4677","71.8096","53.0253","75.3029","108.2124","166.5413334","","Decreasing","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81632","Broken Cross Surgery","General Practice","Persons","16+ yrs","","","2021","81.2136","70.8229","88.5046","63.9046","91.3464","59.7103","73.52251337","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81006","Bunbury Medical Practice","General Practice","Persons","16+ yrs","","","2021","89.7268","80.5689","94.8447","73.6508","96.4653","64.3418","71.70863245","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81069","Chelford Surgery","General Practice","Persons","16+ yrs","","","2021","89.8884","79.4208","95.3438","71.4505","96.9303","51.507","57.30108102","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81082","City Walls Medical Centre","General Practice","Persons","16+ yrs","","","2021","60.4757","53.7784","66.8017","49.886","70.166","128.745","212.8870846","","No significant change","Similar","Lower","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81062","Cumberland House Surgery","General Practice","Persons","16+ yrs","","","2021","65.968","59.2762","72.0781","55.2911","75.2371","136.6069","207.0806804","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81087","Danebridge Medical Centre","General Practice","Persons","16+ yrs","","","2021","66.9888","61.8342","71.765","58.7533","74.2992","228.5733","341.2113555","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81031","Drs Adey and Dancy","General Practice","Persons","16+ yrs","","","2021","94.4355","86.9621","97.7366","80.5971","98.5783","73.6424","77.98164923","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81053","Earnswood Medical Centre","General Practice","Persons","16+ yrs","","","2021","73.4385","67.0698","78.9618","63.1302","81.7001","153.6179","209.1791062","","Increasing","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81025","Firdale Medical Centre","General Practice","Persons","16+ yrs","","","2021","67.076","57.9328","75.0865","52.4933","78.9752","75.1163","111.986976","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81102","Fountains Medical Practice","General Practice","Persons","16+ yrs","","","2021","78.1725","61.5701","88.8959","51.2743","92.4178","25.7778","32.97556231","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81081","Garden Lane Medical Ctr.","General Practice","Persons","16+ yrs","","","2021","81.7115","74.6512","87.144","69.9828","89.5423","119.1578","145.8273456","","No significant change","Higher","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81050","Great Sutton Medical Centre","General Practice","Persons","16+ yrs","","","2021","57.1852","51.3001","62.8739","47.9113","65.9805","158.4588","277.0973929","","Increasing","Lower","Lower","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81071","Greenmoss Medical Centre","General Practice","Persons","16+ yrs","","","2021","76.6556","64.7397","85.4497","57.1992","88.9726","47.3417","61.75901524","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81068","Grosvenor Medical Centre","General Practice","Persons","16+ yrs","","","2021","48.7173","41.6327","55.8538","37.7336","59.8262","90.6052","185.9817716","","No significant change","Lower","Lower","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81070","Handforth Health Centre","General Practice","Persons","16+ yrs","","","2021","83.8238","76.2798","89.3049","71.1556","91.5862","102.3735","122.1293945","","No significant change","Higher","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81043","Haslington Surgery","General Practice","Persons","16+ yrs","","","2021","91.1523","83.0583","95.5849","76.79","96.9771","75.2112","82.51161763","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81009","Heath Lane Medical Centre","General Practice","Persons","16+ yrs","","","2021","68.9282","58.9259","77.4277","52.9279","81.401","64.0577","92.93396703","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81005","Helsby Health Centre","General Practice","Persons","16+ yrs","","","2021","93.6772","87.8675","96.806","83.1847","97.796","113.6608","121.3324454","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81040","High Street Practice Winsford","General Practice","Persons","16+ yrs","","","2021","81.4842","71.3148","88.6235","64.5232","91.4153","61.9173","75.98688941","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81013","High Street Surgery","General Practice","Persons","16+ yrs","","","2021","87.1048","79.3129","92.2486","73.7621","94.1962","90.4275","103.8146665","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81092","Hope Farm Medical Centre","General Practice","Persons","16+ yrs","","","2021","79.442","72.6003","84.9299","68.1764","87.4534","129.6906","163.251933","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81044","Hungerford Medical Centre","General Practice","Persons","16+ yrs","","","2021","72.0262","63.8263","78.9794","58.7822","82.2963","95.0097","131.9099519","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81120","Kelsall Medical Centre","General Practice","Persons","16+ yrs","","","2021","79.0353","67.8222","87.085","60.538","90.2576","52.6981","66.67666228","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81002","Kenmore Medical Centre","General Practice","Persons","16+ yrs","","","2021","78.8569","72.2906","84.2071","68.0729","86.7095","140.7337","178.4672388","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81049","Knutsford Medical Partnership","General Practice","Persons","16+ yrs","","","2021","86.9611","81.0612","91.222","76.9646","93.0133","147.3335","169.424698","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81115","Lache Health Centre","General Practice","Persons","16+ yrs","","","2021","69.1821","58.67","78.0221","52.372","82.0884","58.3167","84.29447322","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81074","Launceston Close Surgery","General Practice","Persons","16+ yrs","","","2021","92.275","83.326","96.6161","76.141","97.8123","61.4969","66.64522441","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81038","Laurel Bank Surgery","General Practice","Persons","16+ yrs","","","2021","97.7762","92.675","99.3498","87.6033","99.6358","97.984","100.2125702","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81052","Lawton House Surgery","General Practice","Persons","16+ yrs","","","2021","71.5972","63.9273","78.1926","59.222","81.3966","107.8155","150.5862416","","Decreasing","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81118","Meadowside Medical Centre","General Practice","Persons","16+ yrs","","","2021","74.1161","64.712","81.7219","58.8468","85.1497","73.5161","99.19039737","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81111","Merepark Medical Centre","General Practice","Persons","16+ yrs","","","2021","77.3846","67.4007","84.9917","61.0053","88.2132","65.5273","84.67748873","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81113","Middlewich Road Surgery","General Practice","Persons","16+ yrs","","","2021","68.9134","58.674","77.585","52.5418","81.6137","61.2237","88.84151655","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81022","Middlewood Partnership","General Practice","Persons","16+ yrs","","","2021","74.4962","70.3109","78.2738","67.7447","80.2465","341.0311","457.7833975","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81016","Millcroft Medical Centre","General Practice","Persons","16+ yrs","","","2021","70.2372","65.372","74.6835","62.429","77.02","258.0402","367.384005","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81010","Nantwich Health Centre","General Practice","Persons","16+ yrs","","","2021","59.4123","48.7993","69.2134","42.8463","74.0813","50.627","85.21292812","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81125","Neston Medical Centre","General Practice","Persons","16+ yrs","","","2021","81.9967","73.3081","88.3081","67.4905","90.9025","81.6439","99.5697634","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81060","Neston Surgery","General Practice","Persons","16+ yrs","","","2021","72.0679","63.7288","79.118","58.5979","82.4668","92.0223","127.6882284","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81080","Northgate Medical Centre","General Practice","Persons","16+ yrs","","","2021","79.1413","70.8555","85.5518","65.4728","88.3607","91.4456","115.5472487","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81121","Northgate Village Surgery","General Practice","Persons","16+ yrs","","","2021","74.5227","64.7286","82.3392","58.6046","85.8025","68.1357","91.42947075","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81039","Oaklands","General Practice","Persons","16+ yrs","","","2021","91.525","85.9373","95.0211","81.7326","96.3054","136.0862","148.6873841","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81067","Oakwood Medical Centre","General Practice","Persons","16+ yrs","","","2021","64.5952","55.3907","72.832","49.9976","76.9001","72.3705","112.0370311","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81117","Old Hall Surgery","General Practice","Persons","16+ yrs","","","2021","69.0088","57.5161","78.5518","50.6821","82.8321","49.043","71.06777944","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81088","Park Green Surgery","General Practice","Persons","16+ yrs","","","2021","86.8029","80.332","91.3734","75.8114","93.2448","125.8203","144.9494956","","No significant change","Higher","Higher","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81085","Park Lane Surgery","General Practice","Persons","16+ yrs","","","2021","77.5528","69.5318","83.9497","64.3965","86.841","98.099","126.4931433","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81046","Park Medical Centre","General Practice","Persons","16+ yrs","","","2021","76.9674","69.0275","83.3624","63.9693","86.282","100.271","130.2772996","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81030","Princeway Surgeries","General Practice","Persons","16+ yrs","","","2021","70.072","63.7732","75.6931","59.9476","78.5528","156.7429","223.6883747","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81027","Readesmoor Medical Group Practice","General Practice","Persons","16+ yrs","","","2021","75.4925","68.6008","81.2843","64.2733","84.0622","131.5191","174.2147291","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81084","Rope Green Medical Centre","General Practice","Persons","16+ yrs","","","2021","74.255","68.3301","79.4055","64.6554","81.9742","175.8445","236.8117339","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81029","South Park Surgery","General Practice","Persons","16+ yrs","","","2021","81.0843","74.7634","86.116","70.635","88.4246","147.0933","181.4078412","","No significant change","Higher","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81024","Swanlow Medical Centre","General Practice","Persons","16+ yrs","","","2021","71.2869","62.8061","78.4961","57.6155","81.9315","88.9421","124.7664032","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81018","Tarporley Health Centre","General Practice","Persons","16+ yrs","","","2021","73.9387","64.9386","81.2941","59.3305","84.6568","79.8368","107.9769896","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81008","The Cedars Medical Centre","General Practice","Persons","16+ yrs","","","2021","72.6101","64.7263","79.2954","59.8583","82.4956","102.4608","141.1110131","","No significant change","Similar","Similar","20210000","","","1y"
"349","% reporting good overall experience of making an appointment","E38000233","NHS Cheshire CCG","N81079","The Elms Medical Centre","General Practice","Persons","16+ yrs","","","2021","70.6815","62.5691","77.6633","57.621","81.0413","96.6267","136.7072153","","No significant change","Similar","Similar","20210000","","","1y"
